Number,TimeStamp,Acc.Voltage,Ñrankshaft rotation speed,Additional generator power,Consumption power,Grid voltage,Fuel,Acc.voltage,Fuel2,Grid2,Acc2,N,
206.0000000,2060.0000000,12.2000000,269.1098800,0.0000000,697.9038700,12.4185410,38.9035630,12.2000000,38.6031080,12.3226317,12.2000000,0.9922769,
207.0000000,2070.0000000,12.2000000,261.4628000,0.0000000,725.8534000,12.3963490,38.8626840,12.2000000,38.9811270,12.4341297,12.2000000,1.0030477,
208.0000000,2080.0000000,12.2000000,277.9960600,0.0000000,773.4853200,12.3566260,38.8212520,12.2000000,38.8091656,12.3527789,12.2000000,0.9996887,
209.0000000,2090.0000000,12.2000000,289.0747600,0.0000000,797.0056000,12.3358960,38.7773210,12.2000000,38.8841319,12.3698748,12.2000000,1.0027545,
210.0000000,2100.0000000,12.2000000,293.1902100,0.0000000,774.7897900,12.3532170,38.7323010,12.2000000,38.2410189,12.1965283,12.2000000,0.9873160,
211.0000000,2110.0000000,12.2000000,268.2781900,0.0000000,813.6552000,12.3206730,38.6886540,12.2000000,38.3825414,12.2231893,12.2000000,0.9920878,
212.0000000,2120.0000000,12.2000000,252.2888400,0.0000000,784.5172800,12.3459740,38.6486480,12.2000000,38.5700756,12.3208747,12.2000000,0.9979670,
213.0000000,2130.0000000,12.2000000,246.3523000,0.0000000,800.5532400,12.3338720,38.6102140,12.2000000,38.9170700,12.4318959,12.2000000,1.0079475,
214.0000000,2140.0000000,12.2000000,316.5999500,0.0000000,847.0236200,12.2954890,38.5674950,12.2000000,37.3274717,11.9001641,12.2000000,0.9678480,
215.0000000,2150.0000000,12.2000000,361.1485700,0.0000000,881.2037600,12.2661140,38.5146030,12.2000000,38.1660252,12.1550991,12.2000000,0.9909495,
216.0000000,2160.0000000,12.2000000,377.6861800,0.0000000,814.4403700,12.3204430,38.4573340,12.2000000,38.3096663,12.2731352,12.2000000,0.9961602,
217.0000000,2170.0000000,12.2000000,345.4955600,0.0000000,769.9538900,12.3569970,38.4010200,12.2000000,38.0069540,12.2301912,12.2000000,0.9897381,
218.0000000,2180.0000000,12.2000000,323.7684500,0.0000000,731.4195600,12.3898540,38.3496010,12.2000000,38.0718475,12.3001184,12.2000000,0.9927573,
219.0000000,2190.0000000,12.2000000,315.6967200,0.0000000,734.2630700,12.3888080,38.3003180,12.2000000,37.9178339,12.2650878,12.2000000,0.9900136,
220.0000000,2200.0000000,12.2000000,216.9530400,0.0000000,775.8701000,12.3548210,38.2582550,12.2000000,38.5755198,12.4572760,12.2000000,1.0082927,
221.0000000,2210.0000000,12.2000000,261.6169700,0.0000000,803.5393600,12.3311810,38.2187920,12.2000000,37.7253390,12.1719698,12.2000000,0.9870887,
222.0000000,2220.0000000,12.2000000,223.6084600,0.0000000,807.4437600,12.3266120,38.1817980,12.2000000,37.5849677,12.1339313,12.2000000,0.9843687,
223.0000000,2230.0000000,12.2000000,318.1587200,0.0000000,769.5463300,12.3573540,38.1412280,12.2000000,37.9907739,12.3086085,12.2000000,0.9960553,
224.0000000,2240.0000000,12.2000000,380.9736700,0.0000000,724.6891400,12.3951440,38.0864610,12.2000000,38.2453862,12.4468658,12.2000000,1.0041727,
225.0000000,2250.0000000,12.2000000,404.3054000,0.0000000,714.1136900,12.4052380,38.0255190,12.2000000,37.8096744,12.3348220,12.2000000,0.9943237,
226.0000000,2260.0000000,12.2000000,304.7141000,0.0000000,774.4646000,12.3559210,37.9695640,12.2000000,38.1484834,12.4141443,12.2000000,1.0047122,
227.0000000,2270.0000000,12.2000000,240.1394500,0.0000000,821.1651400,12.3167760,37.9282810,12.2000000,37.5897667,12.2068473,12.2000000,0.9910749,
228.0000000,2280.0000000,12.2000000,216.1611100,0.0000000,838.1993300,12.3013610,37.8933450,12.2000000,38.7106328,12.5666781,12.2000000,1.0215681,
229.0000000,2290.0000000,12.2000000,373.8173900,0.0000000,809.9072500,12.3238450,37.8495700,12.2000000,37.3189240,12.1510663,12.2000000,0.9859801,
230.0000000,2300.0000000,12.2000000,282.9280100,0.0000000,762.3004900,12.3635580,37.8015330,12.2000000,37.1263142,12.1427176,12.2000000,0.9821378,
231.0000000,2310.0000000,12.2000000,305.2488400,0.0000000,693.7366300,12.4218300,37.7558270,12.2000000,37.2992777,12.2716233,12.2000000,0.9879078,
232.0000000,2320.0000000,12.2000000,291.3086000,0.0000000,716.3231700,12.4041950,37.7094280,12.2000000,37.3404868,12.2828349,12.2000000,0.9902162,
233.0000000,2330.0000000,12.2000000,280.4572200,0.0000000,763.8845100,12.3647080,37.6654040,12.2000000,37.9157288,12.4468840,12.2000000,1.0066460,
234.0000000,2340.0000000,12.2000000,276.4196000,0.0000000,792.6909100,12.3396740,37.6224480,12.2000000,37.9463020,12.4458939,12.2000000,1.0086080,
235.0000000,2350.0000000,12.2000000,283.4962400,0.0000000,776.2579000,12.3521100,37.5793110,12.2000000,37.5806130,12.3525380,12.2000000,1.0000346,
236.0000000,2360.0000000,12.2000000,288.3108500,0.0000000,799.2314300,12.3326360,37.5350920,12.2000000,37.7199548,12.3933750,12.2000000,1.0049251,
237.0000000,2370.0000000,12.2000000,290.0996700,0.0000000,765.3503400,12.3617690,37.4903990,12.2000000,36.7727221,12.1251282,12.2000000,0.9808570,
238.0000000,2380.0000000,12.2000000,298.9704600,0.0000000,775.2988600,12.3547830,37.4449800,12.2000000,37.6071894,12.4083032,12.2000000,1.0043319,
239.0000000,2390.0000000,12.2000000,304.3547900,0.0000000,819.9335100,12.3180960,37.3983190,12.2000000,38.2127006,12.5863335,12.2000000,1.0217759,
240.0000000,2400.0000000,12.2000000,306.3524800,0.0000000,858.2174200,12.2854380,37.3511290,12.2000000,37.8217145,12.4402218,12.2000000,1.0125990,
241.0000000,2410.0000000,12.2000000,337.8029900,0.0000000,801.2043300,12.3316240,37.3016810,12.2000000,37.3307362,12.3412294,12.2000000,1.0007789,
242.0000000,2420.0000000,12.2000000,357.3054300,0.0000000,759.3899200,12.3657950,37.2477580,12.2000000,36.6417879,12.1646204,12.2000000,0.9837314,
243.0000000,2430.0000000,12.2000000,364.5432000,0.0000000,717.4726200,12.4013190,37.1919180,12.2000000,37.4470492,12.4863903,12.2000000,1.0068599,
244.0000000,2440.0000000,12.2000000,294.7202600,0.0000000,713.9885500,12.4055390,37.1402400,12.2000000,37.3654012,12.4807471,12.2000000,1.0060625,
245.0000000,2450.0000000,12.2000000,250.3139300,0.0000000,752.1409500,12.3745750,37.0986950,12.2000000,37.1956141,12.4069032,12.2000000,1.0026125,
246.0000000,2460.0000000,12.2000000,233.8285700,0.0000000,845.5990300,12.2962750,37.0615140,12.2000000,37.3540273,12.3933251,12.2000000,1.0078926,
247.0000000,2470.0000000,12.2000000,234.1508400,0.0000000,855.7645500,12.2865180,37.0255140,12.2000000,37.5263171,12.4527041,12.2000000,1.0135259,
248.0000000,2480.0000000,12.2000000,235.9191000,0.0000000,822.0353200,12.3136590,36.9891890,12.2000000,36.8596576,12.2705381,12.2000000,0.9964981,
249.0000000,2490.0000000,12.2000000,236.5827500,0.0000000,775.4240700,12.3527400,36.9526900,12.2000000,37.7215029,12.6097428,12.2000000,1.0208053,
250.0000000,2500.0000000,12.2000000,263.1702900,0.0000000,758.7849500,12.3678310,36.9143570,12.2000000,37.1007788,12.4302900,12.2000000,1.0050501,
251.0000000,2510.0000000,12.2000000,279.7546000,0.0000000,714.9145500,12.4054740,36.8722220,12.2000000,36.5354934,12.2921833,12.2000000,0.9908677,
252.0000000,2520.0000000,12.2000000,285.9098500,0.0000000,762.4891100,12.3657770,36.8284580,12.2000000,37.0334420,12.4346038,12.2000000,1.0055659,
253.0000000,2530.0000000,12.2000000,300.8402500,0.0000000,785.2710100,12.3456510,36.7832430,12.2000000,37.3206698,12.5260289,12.2000000,1.0146106,
254.0000000,2540.0000000,12.2000000,309.6038100,0.0000000,762.3113800,12.3636020,36.7359900,12.2000000,37.5505249,12.6377360,12.2000000,1.0221727,
255.0000000,2550.0000000,12.2000000,312.8538100,0.0000000,714.7192000,12.4031270,36.6878770,12.2000000,36.7601555,12.4275623,12.2000000,1.0019701,
256.0000000,2560.0000000,12.2000000,240.8364900,0.0000000,721.5938800,12.3984350,36.6443640,12.2000000,36.8184045,12.4573207,12.2000000,1.0047494,
257.0000000,2570.0000000,12.2000000,195.4351000,0.0000000,738.4242600,12.1972480,36.6112310,12.2000000,36.6468575,12.2091172,12.2000000,1.0009731,
258.0000000,2580.0000000,12.2000000,299.7024700,0.0000000,785.0782100,12.3471040,36.5698040,12.2000000,36.3378358,12.2687843,12.2000000,0.9936568,
259.0000000,2590.0000000,12.2000000,322.4964600,0.0000000,818.6639100,12.3182070,36.5222170,12.2000000,36.9422855,12.4598876,12.2000000,1.0115017,
260.0000000,2600.0000000,12.2000000,339.4463000,0.0000000,808.3028200,12.3255400,36.4708870,12.2000000,36.5439153,12.3502203,12.2000000,1.0020024,
261.0000000,2610.0000000,12.2000000,345.7501000,0.0000000,834.7792000,12.3029800,36.4178900,12.2000000,36.1872975,12.2250794,12.2000000,0.9936682,
262.0000000,2620.0000000,12.2000000,382.6976200,0.0000000,796.7519600,12.3354320,36.3619520,12.2000000,35.6960972,12.1095474,12.2000000,0.9816881,
263.0000000,2630.0000000,12.2000000,405.2327300,0.0000000,800.4379800,12.3336830,36.3008220,12.2000000,36.8326568,12.5143809,12.2000000,1.0146508,
264.0000000,2640.0000000,12.2000000,413.5942100,0.0000000,842.4516000,12.2993380,36.2374790,12.2000000,36.3119418,12.3246114,12.2000000,1.0020549,
265.0000000,2650.0000000,12.2000000,268.5843700,0.0000000,884.1656800,12.2639720,36.1832650,12.2000000,36.5772715,12.3975167,12.2000000,1.0108892,
266.0000000,2660.0000000,12.2000000,300.9763000,0.0000000,899.4486500,12.2498950,36.1459990,12.2000000,35.7677326,12.1217004,12.2000000,0.9895350,
267.0000000,2670.0000000,12.2000000,247.3815900,0.0000000,861.0448100,12.2811010,36.1040580,12.2000000,36.5332410,12.4270912,12.2000000,1.0118874,
268.0000000,2680.0000000,12.2000000,344.5559800,0.0000000,816.4820400,12.3186680,36.0575930,12.2000000,35.9971343,12.2980130,12.2000000,0.9983233,
269.0000000,2690.0000000,12.2000000,282.2036800,0.0000000,806.7316900,12.3280800,36.0081760,12.2000000,35.1568346,12.0366072,12.2000000,0.9763570,
270.0000000,2700.0000000,12.2000000,310.7088800,0.0000000,840.7581900,12.3006840,35.9620290,12.2000000,35.6040461,12.1782372,12.2000000,0.9900455,
271.0000000,2710.0000000,12.2000000,244.8085100,0.0000000,873.6230100,12.2730460,35.9182240,12.2000000,36.0064774,12.3032017,12.2000000,1.0024571,
272.0000000,2720.0000000,12.2000000,200.8292000,0.0000000,889.8651200,12.1972100,35.8843490,12.2000000,35.2510894,11.9819629,12.2000000,0.9823528,
273.0000000,2730.0000000,12.2000000,308.4485500,0.0000000,860.8975500,12.2813410,35.8488080,12.2000000,35.8041285,12.2660344,12.2000000,0.9987537,
274.0000000,2740.0000000,12.2000000,280.3857700,0.0000000,813.3523200,12.3210280,35.7955630,12.2000000,35.9278227,12.3665525,12.2000000,1.0036949,
275.0000000,2750.0000000,12.2000000,300.2463700,0.0000000,790.9423100,12.3408510,35.7518110,12.2000000,35.6834780,12.3172637,12.2000000,0.9980887,
276.0000000,2760.0000000,12.2000000,317.1508000,0.0000000,718.3389200,12.4025280,35.7039160,12.2000000,35.3399173,12.2760852,12.2000000,0.9898051,
277.0000000,2770.0000000,12.2000000,255.5193400,0.0000000,765.9538500,12.3629740,35.6589270,12.2000000,35.9207178,12.4537371,12.2000000,1.0073415,
278.0000000,2780.0000000,12.2000000,215.3234100,0.0000000,794.0826200,12.3384900,35.6230600,12.2000000,35.2772589,12.2187175,12.2000000,0.9902928,
279.0000000,2790.0000000,12.2000000,200.3965000,0.0000000,776.8594000,12.1971250,35.5911430,12.2000000,35.1511982,12.0463554,12.2000000,0.9876389,
280.0000000,2800.0000000,12.2000000,244.6143500,0.0000000,730.1191500,12.3902340,35.5573450,12.2000000,35.8913457,12.5066191,12.2000000,1.0093933,
281.0000000,2810.0000000,12.2000000,273.7190900,0.0000000,686.1417100,12.4278000,35.5169560,12.2000000,35.9770444,12.5887903,12.2000000,1.0129540,
282.0000000,2820.0000000,12.2000000,284.5284400,0.0000000,696.9140800,12.4201220,35.4737060,12.2000000,35.5893564,12.4606137,12.2000000,1.0032602,
283.0000000,2830.0000000,12.2000000,294.9972400,0.0000000,741.8397900,12.3831710,35.4289650,12.2000000,35.4553699,12.3924001,12.2000000,1.0007453,
284.0000000,2840.0000000,12.2000000,300.5249900,0.0000000,779.6138600,12.3509190,35.3829040,12.2000000,35.2907883,12.3187647,12.2000000,0.9973966,
285.0000000,2850.0000000,12.2000000,302.5719000,0.0000000,775.5070000,12.3530190,35.3363020,12.2000000,35.5405260,12.4244125,12.2000000,1.0057794,
286.0000000,2860.0000000,12.2000000,268.4737000,0.0000000,732.2322800,12.3884250,35.2918400,12.2000000,34.8823344,12.2446771,12.2000000,0.9883966,
287.0000000,2870.0000000,12.2000000,246.9291400,0.0000000,690.7246400,12.4236290,35.2523010,12.2000000,34.8617197,12.2859802,12.2000000,0.9889204,
288.0000000,2880.0000000,12.2000000,238.9316000,0.0000000,688.0833300,12.4271490,35.2148800,12.2000000,35.5614164,12.5494399,12.2000000,1.0098406,
289.0000000,2890.0000000,12.2000000,261.8187400,0.0000000,726.7367000,12.3957500,35.1765050,12.2000000,34.8455457,12.2791242,12.2000000,0.9905915,
290.0000000,2900.0000000,12.2000000,276.9091200,0.0000000,771.1470200,12.3582990,35.1347130,12.2000000,35.2986748,12.4159710,12.2000000,1.0046667,
291.0000000,2910.0000000,12.2000000,282.5137200,0.0000000,859.0174700,12.2837860,35.0914380,12.2000000,34.7136775,12.1515506,12.2000000,0.9892350,
292.0000000,2920.0000000,12.2000000,260.4454100,0.0000000,824.6999200,12.3114310,35.0492370,12.2000000,34.8665669,12.2472661,12.2000000,0.9947882,
293.0000000,2930.0000000,12.2000000,246.0951000,0.0000000,778.2757200,12.3503790,35.0102940,12.2000000,35.7776829,12.6210863,12.2000000,1.0219190,
294.0000000,2940.0000000,12.2000000,240.7662500,0.0000000,762.4306500,12.3648180,34.9727620,12.2000000,34.4570195,12.1824743,12.2000000,0.9852530,
295.0000000,2950.0000000,12.2000000,262.6456500,0.0000000,791.7325800,12.3414710,34.9341480,12.2000000,34.9683602,12.3535574,12.2000000,1.0009793,
296.0000000,2960.0000000,12.2000000,276.8514700,0.0000000,815.3496100,12.3217140,34.8923080,12.2000000,34.8730285,12.3149057,12.2000000,0.9994475,
297.0000000,2970.0000000,12.2000000,282.1265700,0.0000000,837.3849100,12.3021980,34.8490720,12.2000000,34.5264934,12.1883234,12.2000000,0.9907436,
298.0000000,2980.0000000,12.2000000,226.3041700,0.0000000,813.6886500,12.3207740,34.8092000,12.2000000,34.7694078,12.3066895,12.2000000,0.9988568,
299.0000000,2990.0000000,12.2000000,190.8505600,0.0000000,766.0459800,12.1970630,34.7774210,12.2000000,34.4006466,12.0649215,12.2000000,0.9891661,
300.0000000,3000.0000000,12.2000000,298.2174900,0.0000000,738.2593600,12.3845710,34.7329800,12.2000000,34.9144758,12.4492861,12.2000000,1.0052255,
301.0000000,3010.0000000,12.2000000,311.5788200,0.0000000,761.9144000,12.3661040,34.6862060,12.2000000,34.6682823,12.3597139,12.2000000,0.9994833,
302.0000000,3020.0000000,12.2000000,322.0426400,0.0000000,808.7375700,12.3273820,34.6371430,12.2000000,34.8881759,12.4167248,12.2000000,1.0072475,
303.0000000,3030.0000000,12.2000000,325.9363000,0.0000000,841.7182900,12.2989720,34.5870510,12.2000000,34.3785545,12.2248317,12.2000000,0.9939718,
304.0000000,3040.0000000,12.2000000,272.7106500,0.0000000,830.5345200,12.3069950,34.5350820,12.2000000,34.5177393,12.3008147,12.2000000,0.9994978,
305.0000000,3050.0000000,12.2000000,316.8596100,0.0000000,785.4685600,12.3440740,34.4891580,12.2000000,34.2683731,12.2650525,12.2000000,0.9935984,
306.0000000,3060.0000000,12.2000000,334.3377000,0.0000000,705.5375600,12.4114650,34.4386450,12.2000000,33.9479385,12.2346175,12.2000000,0.9857513,
